deal_id,company,rep,category,status,value,close_date,month,quarter,month_name
DL-00315,Company_0605,Marcus T.,Hardware,Open,689.4,2024-09-11,9,3,Sep
DL-00316,Company_0379,Sarah K.,Hardware,Won,3017.94,2024-05-29,5,2,May
DL-00317,Company_0442,Dana W.,Services,Won,309.19,2024-03-04,3,1,Mar
DL-00318,Company_0533,Marcus T.,Services,Won,1906.67,2024-02-27,2,1,Feb
DL-00319,Company_0473,Sarah K.,Software,Open,3153.36,2024-04-01,4,2,Apr
DL-00320,Company_0156,Priya N.,Hardware,Lost,1454.65,2024-07-19,7,3,Jul
DL-00321,Company_0088,Sarah K.,Hardware,Won,316.47,2024-09-17,9,3,Sep
DL-00322,Company_0201,James L.,Services,Lost,1542.27,2024-08-28,8,3,Aug
DL-00323,Company_0461,Marcus T.,Software,Open,2159.28,2024-04-12,4,2,Apr
DL-00324,Company_0480,Marcus T.,Software,Won,2458.98,2024-12-14,12,4,Dec
DL-00325,Company_0708,James L.,Services,Won,2643.81,2024-09-26,9,3,Sep
DL-00326,Company_0556,Priya N.,Services,Lost,403.26,2024-07-21,7,3,Jul
DL-00327,Company_0453,James L.,Software,Won,325.44,2024-08-11,8,3,Aug
DL-00328,Company_0469,Marcus T.,Hardware,Open,355.54,2024-06-02,6,2,Jun
DL-00329,Company_0379,Marcus T.,Software,Lost,372.3,2024-03-31,3,1,Mar
DL-00330,Company_0400,Marcus T.,Software,Lost,1848.15,2024-05-09,5,2,May
DL-00331,Company_0078,Sarah K.,Hardware,Lost,94784.24,2024-10-03,10,4,Oct
DL-00332,Company_0550,Sarah K.,Services,Open,1654.74,2024-01-06,1,1,Jan
DL-00333,Company_0795,Sarah K.,Hardware,Won,3210.71,2024-02-12,2,1,Feb
DL-00334,Company_0385,James L.,Software,Won,2705.38,2024-01-17,1,1,Jan
DL-00335,Company_0666,Priya N.,Software,Won,2213.92,2024-01-15,1,1,Jan
DL-00336,Company_0660,Sarah K.,Software,Lost,3010.61,2024-11-08,11,4,Nov
DL-00337,Company_0342,Sarah K.,Software,Lost,1292.48,2024-09-13,9,3,Sep
DL-00338,Company_0444,Dana W.,Hardware,Lost,611.6,2024-06-22,6,2,Jun
DL-00339,Company_0051,Sarah K.,Software,Lost,893.22,2024-02-05,2,1,Feb
DL-00340,Company_0250,Priya N.,Support,Won,1780.35,2024-06-28,6,2,Jun
DL-00341,Company_0658,Marcus T.,Hardware,Won,375.64,2024-06-21,6,2,Jun
DL-00342,Company_0328,Priya N.,Services,Won,2261.72,2024-03-04,3,1,Mar
DL-00343,Company_0493,Sarah K.,Support,Lost,2289.61,2024-06-07,6,2,Jun
DL-00344,Company_0349,Dana W.,Software,Open,560.07,2024-05-25,5,2,May
DL-00345,Company_0769,Marcus T.,Software,Lost,2681.89,2024-08-12,8,3,Aug
DL-00346,Company_0784,Marcus T.,Hardware,Won,2343.78,2024-08-19,8,3,Aug
DL-00347,Company_0458,Marcus T.,Software,Won,372.88,2024-01-17,1,1,Jan
DL-00348,Company_0497,Marcus T.,Support,Open,1064.34,2024-05-16,5,2,May
DL-00349,Company_0124,Sarah K.,Support,Won,271.54,2024-08-16,8,3,Aug
DL-00350,Company_0203,Dana W.,Support,Won,88606.77,2024-07-02,7,3,Jul
DL-00351,Company_0767,Sarah K.,Support,Won,1961.61,2024-11-08,11,4,Nov
DL-00352,Company_0642,James L.,Services,Lost,382.3,2024-08-28,8,3,Aug
DL-00353,Company_0020,Unassigned,Hardware,Won,337.38,2024-02-29,2,1,Feb
DL-00354,Company_0589,Sarah K.,Software,Won,1689.08,2024-01-26,1,1,Jan
DL-00355,Company_0562,Sarah K.,Hardware,Lost,543.54,2024-08-22,8,3,Aug
DL-00356,Company_0361,Marcus T.,Software,Won,1281.08,2024-01-10,1,1,Jan
DL-00357,Company_0360,Priya N.,Hardware,Won,542.17,2024-08-01,8,3,Aug
DL-00358,Company_0777,James L.,Support,Lost,2076.83,2024-12-09,12,4,Dec
DL-00359,Company_0115,Priya N.,Software,Open,111922.07,2024-07-29,7,3,Jul
DL-00360,Company_0054,Unassigned,Software,Won,1884.08,2024-05-21,5,2,May
DL-00361,Company_0291,Sarah K.,Services,Won,102966.05,2024-08-22,8,3,Aug
DL-00362,Company_0050,Unassigned,Hardware,Won,1741.49,2024-06-16,6,2,Jun
DL-00363,Company_0784,Unassigned,Hardware,Won,180.94,2024-07-18,7,3,Jul
DL-00364,Company_0253,Marcus T.,Hardware,Open,59452.58,2024-12-09,12,4,Dec
DL-00365,Company_0491,Sarah K.,Hardware,Won,316.5,2024-05-20,5,2,May
DL-00366,Company_0572,Priya N.,Unknown,Won,543.51,2024-12-16,12,4,Dec
DL-00367,Company_0224,James L.,Services,Won,505.81,2024-11-26,11,4,Nov
DL-00368,Company_0468,Priya N.,Services,Won,466.81,2024-03-12,3,1,Mar
DL-00369,Company_0102,Marcus T.,Software,Won,35449.88,2024-01-26,1,1,Jan
DL-00370,Company_0047,James L.,Services,Open,2220.34,2024-02-06,2,1,Feb
DL-00371,Company_0736,Sarah K.,Hardware,Lost,622.94,2024-01-07,1,1,Jan
DL-00372,Company_0341,Marcus T.,Support,Won,405.18,2024-02-04,2,1,Feb
DL-00373,Company_0232,Sarah K.,Services,Open,436.23,2024-09-06,9,3,Sep
DL-00374,Company_0581,Sarah K.,Support,Won,322.11,2024-01-26,1,1,Jan
DL-00375,Company_0558,Dana W.,Software,Won,2593.54,2024-04-26,4,2,Apr
DL-00376,Company_0227,Priya N.,Support,Open,2778.34,2024-11-04,11,4,Nov
DL-00377,Company_0521,James L.,Software,Won,426.1,2024-01-09,1,1,Jan
DL-00378,Company_0696,Marcus T.,Services,Open,305.28,2024-10-24,10,4,Oct
DL-00379,Company_0591,James L.,Software,Lost,227.39,2024-04-12,4,2,Apr
DL-00380,Company_0012,Priya N.,Hardware,Open,247.61,2024-02-13,2,1,Feb
DL-00381,Company_0498,Sarah K.,Software,Lost,543.54,2024-09-11,9,3,Sep
DL-00382,Company_0444,James L.,Software,Won,2264.23,2024-08-17,8,3,Aug
DL-00383,Company_0339,Sarah K.,Services,Open,359.33,2024-11-16,11,4,Nov
DL-00384,Company_0323,Marcus T.,Software,Won,574.04,2024-09-25,9,3,Sep
DL-00385,Company_0595,Marcus T.,Software,Lost,1832.21,2024-10-20,10,4,Oct
DL-00386,Company_0597,Sarah K.,Services,Won,312.76,2024-04-12,4,2,Apr
DL-00387,Company_0156,Sarah K.,Software,Lost,91687.49,2024-03-05,3,1,Mar
DL-00388,Company_0655,James L.,Software,Lost,2405.1,2024-09-30,9,3,Sep
DL-00389,Company_0574,Marcus T.,Software,Open,2163.98,2024-10-21,10,4,Oct
DL-00390,Company_0430,Marcus T.,Software,Open,490.19,2024-12-27,12,4,Dec
DL-00391,Company_0554,Unassigned,Services,Open,1820.06,2024-05-30,5,2,May
DL-00392,Company_0406,Marcus T.,Hardware,Won,330.36,2024-05-15,5,2,May
DL-00393,Company_0157,James L.,Services,Open,633.68,2024-10-10,10,4,Oct
DL-00394,Company_0184,James L.,Software,Lost,432.12,2024-05-04,5,2,May
DL-00395,Company_0797,Sarah K.,Services,Open,88573.4,2024-12-05,12,4,Dec
DL-00396,Company_0490,Priya N.,Services,Open,1390.14,2024-11-09,11,4,Nov
DL-00397,Company_0535,Marcus T.,Services,Won,367.84,2024-06-05,6,2,Jun
DL-00398,Company_0356,Priya N.,Software,Won,2391.98,2024-10-01,10,4,Oct
DL-00399,Company_0716,Marcus T.,Software,Open,464.77,2024-10-02,10,4,Oct
DL-00400,Company_0361,Marcus T.,Software,Won,1934.89,2024-02-07,2,1,Feb
DL-00401,Company_0223,Sarah K.,Software,Won,430.64,2024-11-25,11,4,Nov
DL-00402,Company_0612,Priya N.,Software,Open,3222.76,2024-07-03,7,3,Jul
DL-00403,Company_0203,Sarah K.,Services,Won,1535.13,2024-10-28,10,4,Oct
DL-00404,Company_0007,Sarah K.,Services,Open,2785.62,2024-04-26,4,2,Apr
DL-00405,Company_0471,Dana W.,Support,Open,3039.69,2024-11-22,11,4,Nov
DL-00406,Company_0171,Marcus T.,Services,Won,267.1,2024-05-22,5,2,May
DL-00407,Company_0719,Priya N.,Services,Lost,2033.49,2024-01-04,1,1,Jan
DL-00408,Company_0095,Sarah K.,Software,Won,609.625,2024-11-26,11,4,Nov
DL-00409,Company_0673,James L.,Software,Lost,416.58,2024-02-03,2,1,Feb
DL-00410,Company_0607,Marcus T.,Services,Won,435.54,2024-04-26,4,2,Apr
DL-00411,Company_0305,Marcus T.,Services,Open,2595.79,2024-12-12,12,4,Dec
DL-00412,Company_0656,Priya N.,Hardware,Won,2854.11,2024-12-12,12,4,Dec
DL-00413,Company_0257,James L.,Hardware,Lost,265.94,2024-07-28,7,3,Jul
DL-00414,Company_0473,James L.,Software,Lost,1019.6,2024-08-18,8,3,Aug
DL-00415,Company_0299,Sarah K.,Software,Won,2187.25,2024-06-12,6,2,Jun
DL-00416,Company_0464,James L.,Services,Open,103136.68,2024-04-17,4,2,Apr
DL-00417,Company_0613,Priya N.,Services,Open,244.37,2024-04-29,4,2,Apr
DL-00418,Company_0688,Dana W.,Software,Lost,504.5,2024-09-02,9,3,Sep
DL-00419,Company_0327,Dana W.,Services,Lost,2274.85,2024-10-01,10,4,Oct
DL-00420,Company_0109,Priya N.,Software,Won,318.93,2024-10-15,10,4,Oct
DL-00421,Company_0709,Priya N.,Services,Lost,2429.04,2024-10-15,10,4,Oct
DL-00422,Company_0128,Priya N.,Software,Won,1975.98,2024-02-03,2,1,Feb
DL-00423,Company_0136,Priya N.,Services,Won,246.33,2024-06-29,6,2,Jun
DL-00424,Company_0538,Sarah K.,Hardware,Lost,2098.09,2024-01-22,1,1,Jan
DL-00425,Company_0648,Sarah K.,Support,Lost,3182.04,2024-07-19,7,3,Jul
DL-00426,Company_0163,Sarah K.,Support,Won,2090.02,2024-06-10,6,2,Jun
DL-00427,Company_0348,Dana W.,Services,Won,83370.88,2024-11-20,11,4,Nov
DL-00428,Company_0462,Sarah K.,Services,Lost,296.98,2024-05-08,5,2,May
DL-00429,Company_0642,Sarah K.,Services,Won,96550.34,2024-02-12,2,1,Feb
DL-00430,Company_0503,Marcus T.,Software,Won,346.66,2024-02-22,2,1,Feb
DL-00431,Company_0150,Priya N.,Software,Won,2470.37,2024-10-04,10,4,Oct
DL-00432,Company_0245,Dana W.,Software,Won,190.99,2024-08-13,8,3,Aug
DL-00433,Company_0109,Priya N.,Hardware,Open,2222.07,2024-02-06,2,1,Feb
DL-00434,Company_0584,Sarah K.,Services,Open,769.42,2024-01-31,1,1,Jan
DL-00435,Company_0797,Dana W.,Unknown,Won,247.21,2024-09-12,9,3,Sep
DL-00436,Company_0274,Sarah K.,Hardware,Won,66538.55,2024-01-27,1,1,Jan
DL-00437,Company_0066,Dana W.,Services,Open,2457.01,2024-10-26,10,4,Oct
DL-00438,Company_0049,Sarah K.,Hardware,Open,1773.12,2024-09-14,9,3,Sep
DL-00439,Company_0514,James L.,Services,Won,1969.33,2024-01-30,1,1,Jan
DL-00440,Company_0225,Sarah K.,Software,Open,1953.39,2024-01-31,1,1,Jan
DL-00441,Company_0577,Dana W.,Software,Won,640.35,2024-12-26,12,4,Dec
DL-00442,Company_0505,Sarah K.,Hardware,Won,347.16,2024-05-16,5,2,May
DL-00443,Company_0154,Sarah K.,Software,Won,303.01,2024-05-15,5,2,May
DL-00444,Company_0479,James L.,Services,Open,308.49,2024-10-23,10,4,Oct
DL-00445,Company_0110,Sarah K.,Services,Lost,1434.59,2024-12-11,12,4,Dec
DL-00446,Company_0482,James L.,Support,Won,201.75,2024-12-25,12,4,Dec
DL-00447,Company_0767,Priya N.,Services,Lost,308.49,2024-10-01,10,4,Oct
DL-00448,Company_0273,Priya N.,Services,Won,88852.38,2024-05-17,5,2,May
DL-00449,Company_0154,Marcus T.,Software,Won,429.28,2024-01-31,1,1,Jan
DL-00450,Company_0650,Dana W.,Support,Won,423.03,2024-10-10,10,4,Oct
DL-00451,Company_0166,James L.,Services,Lost,655.86,2024-07-22,7,3,Jul
DL-00452,Company_0018,Marcus T.,Software,Won,429.56,2024-06-03,6,2,Jun
DL-00453,Company_0344,Sarah K.,Services,Won,1370.79,2024-11-26,11,4,Nov
DL-00454,Company_0734,Sarah K.,Software,Won,1909.83,2024-02-10,2,1,Feb
DL-00455,Company_0568,Sarah K.,Software,Lost,609.625,2024-06-28,6,2,Jun
DL-00456,Company_0293,Priya N.,Services,Won,1569.27,2024-01-05,1,1,Jan
DL-00457,Company_0644,James L.,Hardware,Won,468.95,2024-06-20,6,2,Jun
DL-00458,Company_0461,James L.,Services,Won,534.93,2024-01-21,1,1,Jan
DL-00459,Company_0337,James L.,Services,Won,545.56,2024-02-13,2,1,Feb
DL-00460,Company_0451,Marcus T.,Services,Lost,350.29,2024-02-12,2,1,Feb
DL-00461,Company_0343,Marcus T.,Services,Open,83412.48,2024-08-24,8,3,Aug
DL-00462,Company_0716,James L.,Services,Won,2582.56,2024-09-29,9,3,Sep
DL-00463,Company_0630,Unassigned,Software,Lost,2355.26,2024-07-31,7,3,Jul
DL-00464,Company_0764,Priya N.,Unknown,Won,419.79,2024-12-17,12,4,Dec
DL-00465,Company_0084,Sarah K.,Software,Won,535.85,2024-05-16,5,2,May
DL-00466,Company_0696,Priya N.,Support,Won,379.82,2024-04-14,4,2,Apr
DL-00467,Company_0736,Marcus T.,Hardware,Lost,2575.92,2024-11-13,11,4,Nov
DL-00468,Company_0659,Sarah K.,Software,Open,1456.26,2024-03-22,3,1,Mar
DL-00469,Company_0388,Priya N.,Services,Lost,496.33,2024-12-17,12,4,Dec
DL-00470,Company_0791,Sarah K.,Support,Won,1752.43,2024-01-05,1,1,Jan
DL-00471,Company_0226,Dana W.,Software,Lost,1803.08,2024-12-20,12,4,Dec
DL-00472,Company_0285,Marcus T.,Services,Open,456.5,2024-01-16,1,1,Jan
DL-00473,Company_0283,Priya N.,Software,Won,1831.28,2024-11-21,11,4,Nov
DL-00474,Company_0692,James L.,Services,Open,453.56,2024-07-11,7,3,Jul
DL-00475,Company_0108,Marcus T.,Support,Won,1833.02,2024-12-28,12,4,Dec
DL-00476,Company_0134,James L.,Support,Open,2871.18,2024-01-27,1,1,Jan
DL-00477,Company_0290,Priya N.,Services,Won,2207.83,2024-07-21,7,3,Jul
DL-00478,Company_0614,Dana W.,Services,Lost,416.98,2024-12-19,12,4,Dec
DL-00479,Company_0712,Marcus T.,Services,Lost,384.9,2024-07-09,7,3,Jul
DL-00480,Company_0507,Sarah K.,Unknown,Won,618.7,2024-08-17,8,3,Aug
DL-00481,Company_0628,Unassigned,Software,Open,1750.5,2024-09-10,9,3,Sep
DL-00482,Company_0028,James L.,Unknown,Won,613.0,2024-06-14,6,2,Jun
DL-00483,Company_0393,Marcus T.,Software,Won,2326.3,2024-08-17,8,3,Aug
DL-00484,Company_0026,Sarah K.,Services,Open,106891.25,2024-08-01,8,3,Aug
DL-00485,Company_0466,Sarah K.,Services,Won,378.5,2024-11-24,11,4,Nov
DL-00486,Company_0012,Unassigned,Support,Won,609.625,2024-01-17,1,1,Jan
DL-00487,Company_0553,Priya N.,Hardware,Lost,356.19,2024-04-12,4,2,Apr
DL-00488,Company_0444,Sarah K.,Services,Lost,1460.54,2024-12-12,12,4,Dec
DL-00489,Company_0223,Marcus T.,Services,Open,2771.48,2024-11-20,11,4,Nov
DL-00490,Company_0462,Sarah K.,Hardware,Lost,297.14,2024-06-15,6,2,Jun
DL-00491,Company_0020,Priya N.,Services,Open,100513.51,2024-08-14,8,3,Aug
DL-00492,Company_0386,James L.,Support,Open,492.81,2024-04-11,4,2,Apr
DL-00493,Company_0647,Priya N.,Services,Lost,2081.43,2024-03-09,3,1,Mar
DL-00494,Company_0325,Sarah K.,Services,Won,1980.86,2024-06-18,6,2,Jun
DL-00495,Company_0732,Sarah K.,Hardware,Lost,1197.3,2024-05-08,5,2,May
DL-00496,Company_0466,Marcus T.,Hardware,Won,296.94,2024-08-01,8,3,Aug
DL-00497,Company_0656,Priya N.,Software,Won,270.14,2024-01-29,1,1,Jan
DL-00498,Company_0521,Marcus T.,Software,Lost,258.56,2024-12-21,12,4,Dec
DL-00499,Company_0224,Dana W.,Support,Open,2996.83,2024-12-25,12,4,Dec
DL-00500,Company_0652,Unassigned,Services,Won,437.1,2024-09-11,9,3,Sep
DL-00501,Company_0474,Sarah K.,Services,Won,317.91,2024-07-14,7,3,Jul
DL-00502,Company_0617,Sarah K.,Software,Won,2096.42,2024-04-22,4,2,Apr
DL-00503,Company_0779,Marcus T.,Services,Won,583.26,2024-10-24,10,4,Oct
DL-00504,Company_0705,Marcus T.,Hardware,Won,69293.64,2024-09-06,9,3,Sep
DL-00505,Company_0457,Priya N.,Services,Lost,165.79,2024-02-29,2,1,Feb
DL-00506,Company_0639,James L.,Software,Won,454.61,2024-11-28,11,4,Nov
DL-00507,Company_0212,Sarah K.,Software,Won,2829.32,2024-10-27,10,4,Oct
DL-00508,Company_0662,James L.,Support,Open,2182.47,2024-12-12,12,4,Dec
DL-00509,Company_0480,Priya N.,Hardware,Lost,478.25,2024-09-21,9,3,Sep
DL-00510,Company_0179,Dana W.,Hardware,Won,1572.68,2024-08-11,8,3,Aug
DL-00511,Company_0537,Priya N.,Hardware,Won,135.01,2024-06-01,6,2,Jun
DL-00512,Company_0526,Priya N.,Services,Won,321.69,2024-12-06,12,4,Dec
DL-00513,Company_0021,Sarah K.,Support,Open,678.1,2024-11-12,11,4,Nov
DL-00514,Company_0344,James L.,Hardware,Won,470.01,2024-01-17,1,1,Jan
DL-00515,Company_0576,Sarah K.,Hardware,Open,2614.04,2024-01-10,1,1,Jan
DL-00516,Company_0762,Priya N.,Software,Open,2852.63,2024-05-17,5,2,May
DL-00517,Company_0020,Sarah K.,Services,Lost,2614.97,2024-10-22,10,4,Oct
DL-00518,Company_0744,Sarah K.,Hardware,Won,495.6,2024-12-26,12,4,Dec
DL-00519,Company_0407,Sarah K.,Software,Open,1601.07,2024-02-24,2,1,Feb
DL-00520,Company_0486,Sarah K.,Services,Won,2198.33,2024-08-04,8,3,Aug
DL-00521,Company_0527,Marcus T.,Services,Won,361.36,2024-05-19,5,2,May
DL-00522,Company_0415,Dana W.,Services,Won,420.65,2024-12-20,12,4,Dec
DL-00523,Company_0271,Marcus T.,Hardware,Lost,1975.28,2024-11-03,11,4,Nov
DL-00524,Company_0204,James L.,Software,Won,1612.04,2024-11-01,11,4,Nov
DL-00525,Company_0297,Sarah K.,Hardware,Open,62380.25,2024-06-20,6,2,Jun
DL-00526,Company_0671,Marcus T.,Software,Won,1799.11,2024-05-31,5,2,May
DL-00527,Company_0552,Unassigned,Support,Open,2316.03,2024-04-09,4,2,Apr
DL-00528,Company_0107,Sarah K.,Software,Won,1391.09,2024-01-21,1,1,Jan
DL-00529,Company_0636,Sarah K.,Hardware,Won,339.4,2024-11-11,11,4,Nov
DL-00530,Company_0151,Marcus T.,Services,Won,3340.16,2024-10-23,10,4,Oct
DL-00531,Company_0012,Sarah K.,Software,Open,448.27,2024-12-30,12,4,Dec
DL-00532,Company_0714,Dana W.,Services,Won,513.91,2024-12-29,12,4,Dec
DL-00533,Company_0078,Marcus T.,Support,Lost,344.35,2024-07-21,7,3,Jul
DL-00534,Company_0553,James L.,Software,Won,2900.51,2024-10-07,10,4,Oct
DL-00535,Company_0168,Dana W.,Software,Open,512.63,2024-12-10,12,4,Dec
DL-00536,Company_0248,Priya N.,Services,Won,460.49,2024-11-06,11,4,Nov
DL-00537,Company_0120,Dana W.,Software,Won,418.44,2024-03-31,3,1,Mar
DL-00538,Company_0386,Sarah K.,Support,Lost,438.29,2024-06-13,6,2,Jun
DL-00539,Company_0438,James L.,Software,Won,609.625,2024-02-17,2,1,Feb
DL-00540,Company_0271,Sarah K.,Services,Won,609.625,2024-12-14,12,4,Dec
DL-00541,Company_0299,Marcus T.,Software,Won,609.625,2024-08-09,8,3,Aug
DL-00542,Company_0720,Priya N.,Unknown,Lost,87671.31,2024-03-24,3,1,Mar
DL-00543,Company_0472,Dana W.,Software,Won,2429.59,2024-09-02,9,3,Sep
DL-00544,Company_0157,Dana W.,Services,Won,2874.96,2024-08-13,8,3,Aug
DL-00545,Company_0632,Sarah K.,Services,Lost,1154.34,2024-05-10,5,2,May
DL-00546,Company_0226,Marcus T.,Software,Won,361.79,2024-02-11,2,1,Feb
DL-00547,Company_0420,James L.,Hardware,Lost,401.92,2024-09-02,9,3,Sep
DL-00548,Company_0023,Priya N.,Services,Lost,507.95,2024-07-08,7,3,Jul
DL-00549,Company_0741,Unassigned,Software,Open,509.82,2024-10-08,10,4,Oct
DL-00550,Company_0537,Marcus T.,Software,Won,372.3,2024-07-08,7,3,Jul
DL-00551,Company_0569,James L.,Software,Lost,218.97,2024-11-07,11,4,Nov
DL-00552,Company_0776,Priya N.,Software,Won,2071.67,2024-07-20,7,3,Jul
DL-00553,Company_0637,Marcus T.,Services,Won,289.8,2024-07-23,7,3,Jul
DL-00554,Company_0786,Priya N.,Hardware,Won,2451.26,2024-11-15,11,4,Nov
DL-00555,Company_0539,Priya N.,Support,Won,2332.35,2024-05-27,5,2,May
DL-00556,Company_0127,Dana W.,Unknown,Won,1437.43,2024-02-18,2,1,Feb
DL-00557,Company_0093,Priya N.,Software,Lost,1972.85,2024-01-11,1,1,Jan
DL-00558,Company_0702,Marcus T.,Software,Won,404.67,2024-10-02,10,4,Oct
DL-00559,Company_0420,James L.,Support,Won,85602.81,2024-08-14,8,3,Aug
DL-00560,Company_0271,Sarah K.,Hardware,Won,2595.72,2024-09-13,9,3,Sep
DL-00561,Company_0483,Dana W.,Software,Won,214.67,2024-03-18,3,1,Mar
DL-00562,Company_0004,Priya N.,Unknown,Won,462.42,2024-02-19,2,1,Feb
DL-00563,Company_0156,Dana W.,Services,Won,2255.9,2024-01-06,1,1,Jan
DL-00564,Company_0051,Sarah K.,Services,Won,112690.1,2024-05-07,5,2,May
DL-00565,Company_0242,Priya N.,Support,Lost,609.625,2024-08-03,8,3,Aug
DL-00566,Company_0662,James L.,Software,Won,301.85,2024-05-23,5,2,May
DL-00567,Company_0773,Priya N.,Unknown,Lost,95770.06,2024-06-08,6,2,Jun
DL-00568,Company_0419,Sarah K.,Services,Open,2434.22,2024-11-26,11,4,Nov
DL-00569,Company_0424,Sarah K.,Software,Won,2107.66,2024-05-07,5,2,May
DL-00570,Company_0079,Priya N.,Services,Won,339.08,2024-07-06,7,3,Jul
DL-00571,Company_0694,Marcus T.,Hardware,Won,239.08,2024-10-13,10,4,Oct
DL-00572,Company_0353,Priya N.,Software,Won,1636.02,2024-05-24,5,2,May
DL-00573,Company_0618,Marcus T.,Hardware,Lost,557.93,2024-08-15,8,3,Aug
DL-00574,Company_0665,James L.,Software,Won,285.39,2024-11-10,11,4,Nov
DL-00575,Company_0292,Marcus T.,Services,Won,360.94,2024-12-12,12,4,Dec
DL-00576,Company_0716,Sarah K.,Services,Won,558.55,2024-02-23,2,1,Feb
DL-00577,Company_0115,Sarah K.,Software,Won,206.33,2024-12-04,12,4,Dec
DL-00578,Company_0528,Priya N.,Services,Won,579.07,2024-06-28,6,2,Jun
DL-00579,Company_0479,Priya N.,Services,Won,369.56,2024-04-04,4,2,Apr
DL-00580,Company_0287,Priya N.,Software,Won,262.17,2024-06-16,6,2,Jun
DL-00581,Company_0667,James L.,Software,Lost,2718.89,2024-12-23,12,4,Dec
DL-00582,Company_0476,Marcus T.,Software,Won,2290.84,2024-06-28,6,2,Jun
DL-00583,Company_0024,Dana W.,Hardware,Open,452.9,2024-04-29,4,2,Apr
DL-00584,Company_0430,Dana W.,Software,Won,59206.48,2024-08-19,8,3,Aug
DL-00585,Company_0277,Sarah K.,Hardware,Won,2624.22,2024-03-28,3,1,Mar
DL-00586,Company_0316,James L.,Support,Won,373.53,2024-01-28,1,1,Jan
DL-00587,Company_0637,Priya N.,Software,Lost,237.21,2024-02-17,2,1,Feb
DL-00588,Company_0357,Marcus T.,Software,Won,1996.14,2024-02-16,2,1,Feb
DL-00589,Company_0275,Priya N.,Software,Won,79907.84,2024-02-25,2,1,Feb
DL-00590,Company_0689,James L.,Software,Won,2671.84,2024-02-20,2,1,Feb
DL-00591,Company_0343,Dana W.,Software,Open,1864.27,2024-08-21,8,3,Aug
DL-00592,Company_0430,Priya N.,Hardware,Open,374.5,2024-03-07,3,1,Mar
DL-00593,Company_0558,Sarah K.,Software,Won,430.05,2024-05-06,5,2,May
DL-00594,Company_0711,Priya N.,Services,Won,2656.3,2024-11-23,11,4,Nov
DL-00595,Company_0562,Sarah K.,Software,Won,261.05,2024-06-21,6,2,Jun
DL-00596,Company_0438,Priya N.,Software,Won,392.27,2024-08-31,8,3,Aug
DL-00597,Company_0461,James L.,Software,Lost,3140.91,2024-03-03,3,1,Mar
DL-00598,Company_0269,Marcus T.,Software,Lost,3068.68,2024-03-11,3,1,Mar
DL-00599,Company_0708,Sarah K.,Software,Won,56582.12,2024-01-15,1,1,Jan
DL-00600,Company_0430,Unassigned,Services,Open,2094.33,2024-03-02,3,1,Mar
DL-00601,Company_0020,Marcus T.,Services,Won,437.89,2024-04-11,4,2,Apr
DL-00602,Company_0142,Sarah K.,Software,Won,102019.65,2024-03-05,3,1,Mar
DL-00603,Company_0759,Priya N.,Hardware,Won,100146.08,2024-02-02,2,1,Feb
DL-00604,Company_0352,Dana W.,Software,Won,1674.49,2024-02-14,2,1,Feb
DL-00605,Company_0464,Priya N.,Software,Won,419.8,2024-06-17,6,2,Jun
DL-00606,Company_0467,Marcus T.,Hardware,Lost,239.73,2024-03-16,3,1,Mar
DL-00607,Company_0512,Priya N.,Support,Won,2173.38,2024-05-12,5,2,May
DL-00608,Company_0463,Sarah K.,Unknown,Won,3027.08,2024-07-02,7,3,Jul
DL-00609,Company_0393,Unassigned,Software,Open,1797.09,2024-09-08,9,3,Sep
DL-00610,Company_0785,Priya N.,Support,Open,174.46,2024-01-15,1,1,Jan
DL-00611,Company_0752,Dana W.,Services,Lost,71178.91,2024-10-18,10,4,Oct
DL-00612,Company_0057,Dana W.,Services,Lost,2204.42,2024-08-17,8,3,Aug
DL-00613,Company_0125,Marcus T.,Support,Lost,503.49,2024-01-30,1,1,Jan
DL-00614,Company_0460,Dana W.,Hardware,Lost,1907.42,2024-11-14,11,4,Nov
DL-00615,Company_0051,Dana W.,Hardware,Won,453.97,2024-12-02,12,4,Dec
DL-00616,Company_0734,Priya N.,Hardware,Won,2616.35,2024-01-23,1,1,Jan
DL-00617,Company_0268,Marcus T.,Services,Won,626.54,2024-04-11,4,2,Apr
DL-00618,Company_0095,James L.,Hardware,Won,439.75,2024-10-21,10,4,Oct
DL-00619,Company_0272,Sarah K.,Software,Won,460.82,2024-09-30,9,3,Sep
DL-00620,Company_0322,Priya N.,Unknown,Lost,3698.45,2024-03-08,3,1,Mar
DL-00621,Company_0572,Sarah K.,Services,Won,2227.6,2024-03-17,3,1,Mar
DL-00622,Company_0692,Priya N.,Hardware,Won,330.94,2024-05-15,5,2,May
DL-00623,Company_0132,Dana W.,Services,Won,3894.6,2024-06-25,6,2,Jun
DL-00624,Company_0088,Sarah K.,Hardware,Won,1408.62,2024-08-13,8,3,Aug
DL-00625,Company_0684,James L.,Services,Open,2212.06,2024-05-14,5,2,May
DL-00626,Company_0004,Marcus T.,Services,Lost,664.97,2024-06-17,6,2,Jun
DL-00627,Company_0356,Priya N.,Hardware,Open,415.05,2024-09-29,9,3,Sep
DL-00628,Company_0342,Priya N.,Software,Won,519.77,2024-01-14,1,1,Jan
DL-00629,Company_0203,Sarah K.,Software,Won,1900.82,2024-04-02,4,2,Apr
DL-00630,Company_0673,Priya N.,Services,Lost,85687.88,2024-09-17,9,3,Sep
